,u,g,r,i,z,redshift
4344,18.68814,17.51957,17.09751,16.82529,16.68765,0.05434443749999998
4345,19.74813,18.32801,17.463829999999998,17.03814,16.71221,0.11815310000000001
4346,21.18064,19.12165,17.69245,17.17709,16.87486,0.22601612499999996
4347,19.3561,17.521639999999998,16.44144,15.96923,15.58035,0.135609925
4348,18.71799,17.6835,17.30426,17.10256,16.94603,0.050978837499999985
4349,20.65431,18.53722,17.428810000000002,16.98345,16.60455,0.141445375
4350,19.88653,18.10259,17.14366,16.72384,16.35911,0.10846949999999998
4351,20.30973,18.57903,17.56575,17.1563,16.88365,0.122229325
4352,20.85722,18.894820000000003,17.67427,17.21556,16.86027,0.187904875
4353,19.16102,17.681079999999998,16.870060000000002,16.496570000000002,16.18079,0.1021920375
4354,19.09255,17.73978,17.182779999999998,16.91121,16.77599,0.05460955
4355,18.88826,17.00347,16.12613,15.703920000000002,15.41412,0.06773004999999999
4356,20.37132,18.58633,17.46104,16.94866,16.59948,0.17211674999999993
4357,19.39143,18.23983,17.50562,17.08175,16.80236,0.15382049999999997
4358,20.74527,18.71951,17.63343,17.195729999999998,16.83266,0.14546774999999992
4359,18.56553,17.335,16.61658,16.19748,15.95487,0.08375985000000001
4360,19.71707,18.08751,17.28116,16.88045,16.65215,0.12266246249999999
4361,15.22539,13.709929999999998,12.92467,12.49398,12.20272,0.010119619999999961
4362,19.34175,18.30766,17.803720000000002,17.4597,17.25573,0.07496887499999993
4363,19.97186,18.15673,17.246779999999998,16.77017,16.3772,0.09027291249999995
4364,20.00947,18.0969,17.23049,16.82816,16.5473,0.075213375
4365,20.45159,18.58698,17.485970000000002,16.925279999999997,16.47402,0.12547554999999996
4366,18.89183,17.67373,16.9806,16.593529999999998,16.39091,0.08768064999999989
4367,21.26499,18.64151,17.318620000000003,16.74579,16.2793,0.19622274999999992
4368,20.45441,18.23969,16.70254,16.12914,15.73966,0.22891837499999998
4369,20.8013,18.75137,17.71996,17.245379999999997,16.85898,0.12190412500000002
4370,20.77477,18.88692,17.54129,17.04309,16.68511,0.20759324999999992
4371,22.38317,20.43546,17.75659,17.62906,16.9997,0.276431
4372,20.49522,18.55855,17.47839,16.97569,16.600479999999997,0.1421250875
4373,19.27575,18.06729,17.533160000000002,17.16466,17.04244,0.09958345
4374,20.62313,18.41487,17.200229999999998,16.73811,16.34976,0.15526025
4375,19.894920000000003,18.03148,16.99329,16.53462,16.163,0.12603362499999995
4376,19.99464,18.87091,17.917820000000003,17.453039999999998,17.13622,0.18014587499999998
4377,20.65489,18.48031,17.351670000000002,16.89731,16.49646,0.144447125
4378,19.62255,17.76955,16.77957,16.33912,15.97202,0.10974237499999998
4379,18.9741,17.65902,17.132929999999998,16.813879999999997,16.514039999999998,0.08267119999999992
4380,17.15992,15.828779999999998,15.16841,14.8058,14.51261,0.04555802499999996
4381,20.60918,18.54619,17.41055,16.95599,16.645870000000002,0.156032375
4382,20.38125,18.50032,17.47515,16.94979,16.49632,0.13342537499999998
4383,18.80796,17.78565,17.40245,17.11577,16.8917,0.06444598749999994
4384,20.06763,18.6858,17.77645,17.35059,16.985139999999998,0.1814532625
4385,17.834889999999998,16.67395,16.19396,15.87578,15.68189,0.04512842499999999
4386,19.90209,18.27392,17.16143,16.66674,16.353270000000002,0.19093
4387,16.69128,15.24376,14.58933,14.24499,14.02315,0.0247724375
4388,20.12739,18.36831,17.41039,16.973489999999998,16.62489,0.11833613750000001
4389,19.21168,18.02036,17.59785,17.32724,17.1825,0.08587051250000001
4390,19.15173,18.09801,17.71003,17.4186,17.29874,0.06016713749999994
4391,21.26445,18.94099,17.56044,17.070729999999998,16.727339999999998,0.21802850000000001
4392,19.78955,18.2352,17.4944,17.045679999999997,16.76538,0.07195566249999999
4393,19.86165,18.47858,17.83448,17.42896,17.203529999999997,0.087723325
4394,17.74426,16.2305,15.60748,15.23168,14.98174,0.06797068374999997
4395,20.40188,18.64076,17.8089,17.41125,17.06004,0.09049577499999995
4396,20.49139,18.44569,17.41845,16.930020000000003,16.50046,0.1226265
4397,20.82734,18.3617,17.0218,16.49951,16.12888,0.20162324999999998
4398,20.29331,18.34134,17.19547,16.727970000000003,16.35347,0.1711
4399,20.413870000000003,18.49934,17.4834,17.06854,16.72042,0.1231763749999999
4400,18.94005,17.095579999999998,16.25424,15.81693,15.494179999999998,0.0808332125
4401,19.18359,17.99547,17.29062,16.89023,16.62929,0.12493062499999999
4402,20.72359,18.76966,17.5974,17.125629999999997,16.72273,0.15662887499999997
4403,19.41754,17.70289,16.899639999999998,16.558870000000002,16.24979,0.08073567499999995
4404,20.72968,18.5041,17.29403,16.815939999999998,16.476010000000002,0.173528375
4405,18.343770000000003,16.4412,15.61019,15.22034,14.90863,0.0499592625
4406,20.16756,18.26671,17.25234,16.79651,16.349970000000003,0.11474625
4407,20.90413,18.86707,17.67057,17.18066,16.84787,0.19647075
4408,20.04739,18.14896,17.15939,16.7619,16.39225,0.0971622625
4409,19.55722,18.11048,17.30771,16.862029999999997,16.574370000000002,0.10230592499999998
4410,19.07804,17.97879,17.51839,17.215989999999998,17.0233,0.05077136249999999
4411,18.74373,17.0198,16.53538,16.02947,15.77849,0.05325286249999997
4412,20.5193,18.39897,17.437070000000002,17.032729999999997,16.70284,0.10756822499999999
4413,20.55285,18.59095,17.54804,17.09806,16.771720000000002,0.126529
4414,20.16895,18.18965,17.14551,16.69953,16.35266,0.13014724999999996
4415,19.59536,18.41368,17.82841,17.45567,17.25655,0.10566919999999996
4416,19.49472,18.05763,17.43055,17.03359,16.77787,0.10665
4417,18.32375,17.02388,16.35268,15.9438,15.70479,0.090676575
4418,20.42228,18.39292,17.39582,17.00669,16.70276,0.0966808375
4419,19.37819,17.357570000000003,16.27638,15.79962,15.41331,0.10122133750000001
4420,19.98218,18.13372,17.1185,16.683989999999998,16.28097,0.11442758749999997
4421,20.23031,18.51972,17.576620000000002,17.1431,16.82968,0.1038341625
4422,20.99887,18.64633,17.44022,16.95747,16.5843,0.16285325
4423,20.02094,18.18909,17.13606,16.70705,16.368489999999998,0.13008762499999996
4424,19.67584,17.98911,17.42161,17.04146,16.66284,0.06480319999999998
4425,21.62654,18.65121,17.38804,16.90152,16.54441,0.18526362499999993
4426,19.06414,17.25335,16.3281,15.85721,15.53672,0.096385325
4427,19.46049,18.24351,17.55697,17.1474,16.91934,0.12919325
4428,19.5625,18.34185,17.51655,17.14825,16.82483,0.149291125
4429,19.4806,18.29993,17.58399,17.20332,16.94057,0.13018294999999996
4430,18.40329,16.89969,16.159489999999998,15.75289,15.42379,0.05766066249999996
4431,19.18492,17.98064,17.02884,16.560679999999998,16.229029999999998,0.17380475
4432,19.39014,17.368470000000002,16.38267,15.94935,15.60246,0.0890833875
4433,18.59531,16.69717,15.84476,15.44599,15.13369,0.06131115
4434,19.66118,17.71996,16.759829999999997,16.32095,15.95412,0.09119287499999998
4435,19.83294,18.50509,17.702820000000003,17.26474,16.94006,0.11461287499999999
4436,21.10665,18.82668,17.48424,16.99888,16.60872,0.19997025
4437,19.44895,17.53376,16.539,16.0373,15.59245,0.0830429375
4438,17.55668,15.52846,14.58375,14.1833,13.81698,0.048533599999999996
4439,18.66468,17.79877,17.46462,17.12304,17.04685,0.07853337499999997
4440,20.27025,18.25324,17.125529999999998,16.64901,16.29346,0.14821999999999996
4441,19.12156,17.896620000000002,17.154770000000003,16.76145,16.46552,0.14186387500000003
4442,19.7489,17.9327,16.95722,16.51861,16.173560000000002,0.09761509999999997
4443,20.47791,18.70198,17.66067,17.206210000000002,16.848329999999997,0.12806275
4444,19.05115,17.7397,16.97356,16.50864,16.18897,0.09047317499999996
4445,20.21046,18.21758,17.575779999999998,17.176460000000002,16.90438,0.06866762500000001
4446,19.84517,17.86081,16.76499,16.341379999999997,15.99959,0.1378143375
4447,18.76115,17.759520000000002,17.26251,16.93746,16.78306,0.08098169999999995
4448,18.62479,17.27201,16.65926,16.29436,16.12529,0.07708976249999999
4449,19.084,17.77222,16.96004,16.570339999999998,16.31772,0.13228116249999997
4450,19.8295,18.03316,16.91359,16.41456,16.17991,0.112866925
4451,19.34045,17.5709,16.83371,16.426779999999997,16.223129999999998,0.08434966249999998
4452,19.23186,17.29397,16.318089999999998,15.89388,15.544720000000002,0.10531294999999999
4453,18.53461,17.43871,17.041610000000002,16.76969,16.58801,0.04522428749999997
4454,19.75158,18.15125,17.38025,16.9561,16.66628,0.07625728749999997
4455,19.90323,18.03241,17.04794,16.62797,16.28826,0.12001612499999995
4456,21.13399,18.74463,17.34326,16.82449,16.513070000000003,0.21434074999999997
4457,20.0824,18.0368,16.98899,16.49363,16.107879999999998,0.09748043749999995
4458,19.62368,17.77829,17.003429999999998,16.61695,16.33983,0.06834122499999999
4459,20.49074,18.48215,17.30623,16.83519,16.50055,0.170905875
4460,18.79096,17.32656,16.67385,16.31077,16.046110000000002,0.06782117499999998
4461,19.80351,17.929000000000002,16.84635,16.412129999999998,16.08041,0.11559116249999997
4462,17.73078,16.37187,15.67526,15.29703,14.97755,0.048781849999999946
4463,19.99682,18.142670000000003,17.183139999999998,16.74215,16.39644,0.08688142499999998
4464,17.64741,15.96905,15.21021,14.78345,14.41783,0.047196837499999984
4465,20.5707,18.64748,17.51545,17.049310000000002,16.690939999999998,0.14784524999999998
4466,20.49831,18.638820000000003,17.71636,17.19898,16.86412,0.10201514999999999
4467,18.58412,17.24361,16.59906,16.19146,15.94975,0.07523922499999999
4468,18.10639,16.99671,16.54249,16.26003,16.06982,0.0377363375
4469,19.29072,17.6582,16.864620000000002,16.45411,16.16646,0.059788837499999935
4470,19.34236,17.97073,17.176470000000002,16.751260000000002,16.395139999999998,0.059384574999999995
4471,17.79607,16.04429,15.1091,14.61159,14.2381,0.05865158749999999
4472,20.20731,18.53805,17.69225,17.28054,17.00473,0.09092309999999997
4473,18.65246,17.37411,16.76131,16.39038,16.160020000000003,0.09359404999999998
4474,19.81654,18.36893,17.33393,16.88842,16.608520000000002,0.18671262500000002
4475,19.85739,18.34023,17.4551,17.04926,16.6716,0.1365319875
4476,19.66432,17.952939999999998,17.14937,16.73882,16.386110000000002,0.0651591625
4477,19.88704,18.29449,17.595589999999998,17.1861,16.96346,0.09503927499999995
4478,19.43824,18.22074,17.54428,17.18359,16.97042,0.0949576249999999
4479,19.85402,18.20115,17.31736,16.871589999999998,16.53945,0.09987067499999999
4480,20.21678,18.61932,17.836389999999998,17.41155,17.09798,0.057637650000000006
4481,17.97492,16.482860000000002,15.72679,15.31903,15.04909,0.051124312499999984
4482,20.85196,18.73135,17.83889,17.33319,17.01526,0.10393446249999999
4483,19.4138,17.96343,17.297520000000002,16.878989999999998,16.5511,0.0640349875
4484,19.34773,17.672539999999998,16.74202,16.26715,15.92482,0.1121838875
4485,19.1968,17.92916,17.20348,16.78464,16.53064,0.143872625
4486,21.2375,19.15967,17.714270000000003,17.18066,16.82948,0.22400599999999998
4487,20.8936,18.67502,17.45978,16.956970000000002,16.542820000000003,0.16079375
4488,20.30249,18.40214,17.399379999999997,16.9696,16.60022,0.11341552500000002
4489,17.219839999999998,15.36789,14.55491,14.1524,13.85305,0.04983711249999994
4490,19.02547,17.99346,17.649829999999998,17.41271,17.24972,0.05091686249999995
4491,19.41698,17.29436,16.313860000000002,15.84179,15.42332,0.082744775
4492,19.80929,18.48951,17.83459,17.43215,17.14801,0.07523551249999999
4493,20.36875,18.60266,17.500870000000003,16.93586,16.39929,0.12376299999999991
4494,20.21272,18.63376,17.49319,17.05629,16.7829,0.17884637499999997
4495,18.82003,17.613310000000002,17.13392,16.821820000000002,16.69908,0.06263848749999998
4496,19.95262,18.3226,17.55596,17.14315,16.88265,0.059993112499999994
4497,20.35923,18.59073,17.48696,16.99323,16.668960000000002,0.16824924999999993
4498,19.28366,17.44013,16.572689999999998,16.10112,15.73591,0.08603908749999997
4499,20.39882,18.60113,17.62099,17.17026,16.82013,0.11700925000000001
4500,20.4858,18.84041,17.837,17.37881,17.01362,0.12956149999999997
4501,19.28831,17.33299,16.24448,15.74806,15.31168,0.130058875
4502,19.87372,18.04622,17.24157,16.83651,16.60774,0.08148212499999997
4503,19.43608,17.70834,16.83643,16.39198,16.03504,0.06808157499999999
4504,19.03009,16.93654,15.83815,15.37938,14.989579999999998,0.08267678749999999
4505,19.9172,19.09582,18.46848,17.89546,17.67384,0.07773726249999999
4506,19.71729,18.26103,17.471870000000003,16.99406,16.68056,0.124600625
4507,19.22095,18.08115,17.532729999999997,17.242420000000003,16.96203,0.09878876249999999
4508,20.42051,18.36975,17.32948,16.8951,16.494629999999997,0.10945793749999999
4509,19.05361,17.38908,16.480929999999997,16.03943,15.72936,0.06595968749999999
4510,18.4917,17.49351,17.16665,16.91528,16.82759,0.05170179999999992
4511,16.835739999999998,14.96928,14.15589,13.74949,13.44664,0.027731412499999997
4512,20.10921,18.30769,17.522000000000002,17.14013,16.859720000000003,0.0881834875
4513,17.85751,16.706129999999998,16.17551,15.84839,15.628,0.05841306249999999
4514,19.91334,18.05106,17.03428,16.620379999999997,16.26059,0.12087912499999993
4515,19.22913,17.79576,16.996679999999998,16.58912,16.32564,0.12928925
4516,20.82584,18.82224,17.502879999999998,16.9866,16.66412,0.20460074999999997
4517,19.33941,18.14291,17.498720000000002,17.10632,16.84914,0.08287997500000001
4518,18.18567,16.45569,15.542979999999998,15.08383,14.76711,0.085178975
4519,19.74797,17.76267,16.71376,16.26838,15.84011,0.11650387499999991
4520,18.0658,16.3099,15.50974,15.11922,14.80487,0.04684321249999993
4521,19.08135,17.99182,17.56371,17.1976,16.99097,0.09802530000000001
4522,20.11716,18.6829,17.72715,17.20819,16.86794,0.14705213749999999
4523,19.88223,18.58119,17.59995,17.11354,16.837139999999998,0.204131
4524,20.34966,18.43968,17.171129999999998,16.66975,16.318939999999998,0.19360149999999995
4525,19.26978,17.6407,16.75574,16.33439,16.062,0.11175736249999998
4526,18.92976,18.0244,17.42419,17.037679999999998,16.86429,0.07289221249999998
4527,18.43935,16.489420000000003,15.67021,15.27459,14.98309,0.0543610375
4528,19.4345,18.25233,17.58841,17.21375,16.98873,0.113631125
4529,19.90619,18.62218,17.71671,17.31052,17.05232,0.18741999999999998
4530,18.2052,17.08243,16.6997,16.50975,16.320710000000002,0.03857420000000001
4531,19.16468,17.37892,16.44414,15.9089,15.52829,0.0713721625
4532,19.38244,18.21905,17.76129,17.52607,17.3085,0.0542517125
4533,19.72905,18.21098,17.2741,16.85066,16.48,0.142607875
4534,15.29053,13.50635,12.71799,12.3103,12.02174,0.013106464999999925
4535,21.34495,19.13308,17.686770000000003,17.142429999999997,16.80816,0.24942699999999995
4536,20.22162,18.34436,17.37272,16.97556,16.650489999999998,0.11309167499999999
4537,19.41762,17.47786,16.5127,16.078960000000002,15.738829999999998,0.07929052499999997
4538,19.93785,17.626520000000003,16.345679999999998,15.85436,15.49641,0.17906887500000002
4539,18.233320000000003,16.342,15.498270000000002,15.086570000000002,14.77663,0.05169129999999998
4540,20.66059,18.71879,17.62827,17.17674,16.834239999999998,0.14149549999999994
4541,19.22108,17.98595,17.37155,17.02695,16.83018,0.08020191249999993
4542,19.84511,18.04168,17.05385,16.640970000000003,16.29951,0.1074802625
4543,19.13639,17.98868,17.307270000000003,16.9473,16.715670000000003,0.141557125
4544,20.05955,18.01752,16.8811,16.401120000000002,16.082720000000002,0.14745849999999996
4545,19.85528,18.0363,16.88734,16.4437,16.0972,0.1165100125
4546,18.7149,17.79991,17.51162,17.22137,17.15926,0.072397175
4547,18.23695,16.398989999999998,15.57906,15.18723,14.88015,0.0541011
4548,20.78219,18.78798,17.56229,17.07328,16.74754,0.17878224999999998
4549,19.66985,18.51162,17.83161,17.4688,17.19751,0.10126790000000001
4550,19.68606,17.906679999999998,17.02156,16.61528,16.279889999999998,0.0867994125
4551,18.90172,17.88831,17.57387,17.286360000000002,17.1252,0.07125517499999999
4552,20.03865,17.92219,16.87492,16.43076,16.00348,0.113014625
4553,20.04764,18.45991,17.676779999999997,17.27394,16.99737,0.09103524999999991
4554,17.68693,16.05963,15.19925,14.79067,14.52514,0.04710408749999998
4555,19.70716,17.94593,17.05078,16.59347,16.23675,0.0934958875
4556,18.64826,17.160510000000002,16.43875,16.00195,15.73102,0.088198625
4557,19.09564,17.46847,16.60254,16.18395,15.84067,0.059848399999999975
4558,19.52985,17.96461,17.21058,16.76213,16.46445,0.11172783749999995
4559,18.66233,17.58764,17.08181,16.7265,16.50902,0.11552117499999998
4560,20.30608,18.3745,17.133470000000003,16.65496,16.28826,0.1767545
4561,18.83556,17.69351,17.28514,16.94839,16.76287,0.06508419999999991
4562,20.33678,18.6298,17.65289,17.27835,16.90115,0.10828225000000001
4563,20.16657,18.15227,17.1091,16.69877,16.289379999999998,0.10710412499999995
4564,20.14804,18.65698,17.47513,17.18631,16.71044,0.20708687499999998
4565,19.98744,18.21745,17.29502,16.88656,16.56714,0.08174742499999998
4566,19.61329,18.19788,17.44659,17.01004,16.74813,0.11755781249999996
4567,19.9449,18.65803,17.7604,17.306179999999998,17.033820000000002,0.20342012499999998
4568,20.2501,18.28156,17.22397,16.74053,16.37047,0.12222862499999997
4569,19.99156,18.14586,17.21614,16.739829999999998,16.37311,0.09495943749999998
4570,19.62326,18.08039,16.953670000000002,16.418329999999997,16.0363,0.18625387499999999
4571,19.57506,17.720670000000002,16.716279999999998,16.34057,15.97134,0.12581462499999999
4572,19.42015,17.818929999999998,16.78199,16.29876,15.95084,0.146937
4573,19.58774,18.35876,17.82333,17.66786,17.18196,0.08686264999999997
4574,20.47085,18.43161,17.174789999999998,16.69955,16.342489999999998,0.18951749999999995
4575,20.53147,18.28957,17.011979999999998,16.526320000000002,16.202270000000002,0.18760325
4576,18.408620000000003,17.10915,16.54433,16.14089,15.97215,0.0710097
4577,19.2429,17.38808,16.4125,15.992120000000002,15.62623,0.07482815
4578,20.31082,18.33189,17.3011,16.87022,16.79828,0.16460587500000004
4579,19.82281,18.41407,17.45859,16.96059,16.63192,0.17078324999999994
4580,20.27338,17.91306,16.60585,16.11126,15.82783,0.18687275
4581,18.78258,17.79045,17.41619,17.27526,17.091839999999998,0.029796099999999912
4582,24.15421,18.62327,17.91413,17.291539999999998,16.87796,0.08716337499999993
4583,18.57498,17.531760000000002,17.20143,16.98015,16.88124,0.053599412499999985
4584,20.07602,18.50244,17.34601,16.87056,16.58953,0.19468299999999997
4585,19.45131,18.10364,17.42841,17.045279999999998,16.74974,0.06601797499999999
4586,17.35728,15.95347,15.28046,14.9396,14.69479,0.042672100000000004
4587,18.26568,17.051029999999997,16.56193,16.23984,16.04242,0.057759862499999974
4588,20.23948,18.24292,17.50984,17.16872,16.91088,0.0873977
4589,18.51418,16.73215,15.94876,15.53411,15.22945,0.053981999999999974
4590,20.51324,18.49983,17.37441,16.89244,16.53784,0.142178625
4591,21.12434,19.07144,17.773870000000002,17.28378,16.8812,0.17919649999999998
4592,19.95852,18.29179,17.1956,16.69154,16.3279,0.1784115
4593,18.43683,17.11865,16.51322,16.159670000000002,15.91481,0.059752
4594,20.63176,18.73667,17.77188,17.31161,16.95095,0.10657181249999997
4595,20.16658,18.55772,17.63304,17.204620000000002,16.9004,0.12329912499999998
4596,19.67388,18.2639,17.573629999999998,17.22031,16.88379,0.07604493749999999
4597,19.71182,18.00345,17.15055,16.74067,16.454929999999997,0.0862003375
4598,20.1082,18.1131,17.00009,16.53484,16.20257,0.150619375
4599,18.83787,17.30433,16.55612,16.15624,15.905120000000002,0.06489297499999998
4600,20.16655,18.436870000000003,17.34374,16.86785,16.5736,0.18072675
4601,18.7498,16.819960000000002,15.9169,15.48309,15.15881,0.08660032499999998
4602,19.63844,18.09949,17.18909,16.744970000000002,16.40999,0.16228474999999998
4603,19.29724,17.51849,16.671329999999998,16.24802,15.94422,0.06692616249999996
4604,19.40834,17.79991,17.10002,16.7459,16.55705,0.08574333749999999
4605,19.38348,17.95919,17.28061,16.92324,16.62122,0.09068057499999997
4606,20.22369,18.40083,17.47713,17.084229999999998,16.7623,0.10051322500000001
4607,19.17521,17.68489,16.894000000000002,16.50052,16.16769,0.10619191249999999
4608,19.71279,17.744320000000002,16.721629999999998,16.203689999999998,15.77104,0.10135887499999999
4609,19.18552,17.21881,16.27439,15.8542,15.504270000000002,0.08119937499999999
4610,20.44228,18.66815,17.398410000000002,16.89011,16.54081,0.186398875
4611,21.13225,19.0075,17.715020000000003,17.13304,16.89639,0.150214625
4612,18.69381,17.671570000000003,17.26815,16.972479999999997,16.82386,0.05270228749999996
4613,18.11062,16.88371,16.32183,16.00375,15.7675,0.04812731249999999
4614,18.66498,16.758129999999998,15.84012,15.40146,15.07072,0.0672160625
4615,20.27413,18.28849,17.29334,16.83169,16.461779999999997,0.11722662499999996
4616,20.2247,18.37575,17.35902,16.95326,16.555310000000002,0.11132762499999999
4617,19.71922,18.1379,17.40675,16.98178,16.71653,0.09412786249999999
4618,19.26774,18.17105,17.608929999999997,17.3228,17.02735,0.0799473
4619,19.95159,18.39755,17.15043,16.54113,16.23723,0.17116874999999998
4620,18.82829,17.55337,16.96198,16.60412,16.340529999999998,0.0777427625
4621,19.21762,17.88245,17.20896,16.81864,16.579539999999998,0.1108440875
4622,22.90241,18.32612,17.007189999999998,16.47963,16.101029999999998,0.18738437499999994
4623,20.4728,18.48957,17.35904,16.90439,16.56583,0.14481237500000002
4624,18.43563,16.76914,15.92699,15.47755,15.1555,0.06943543749999995
4625,17.27219,15.9094,15.26479,14.91041,14.69299,0.0409213
4626,19.90926,18.56049,17.73394,17.27672,17.03041,0.1256122
4627,19.636,18.16538,17.109820000000003,16.637929999999997,16.32597,0.185459625
4628,19.14881,17.68176,16.8937,16.47074,16.14646,0.1043776625
4629,19.3774,18.28015,17.55794,17.19925,16.96025,0.16377475000000002
4630,20.54695,18.61543,17.44181,16.96612,16.6131,0.160413125
4631,19.27854,17.959120000000002,17.42513,17.08897,16.9143,0.0668145875
4632,19.96231,17.90558,16.87477,16.4397,16.066129999999998,0.10996002499999995
4633,19.77085,18.44839,17.54715,17.0878,16.77846,0.168322625
4634,19.4654,17.76662,16.94086,16.5034,16.2062,0.07767867499999999
4635,18.82686,16.934720000000002,15.99302,15.57131,15.251879999999998,0.07470061249999999
4636,19.8627,18.19857,17.03257,16.57118,16.22973,0.17989587500000004
4637,19.02428,17.64528,16.92729,16.51964,16.209329999999998,0.106438425
4638,19.48199,17.74911,16.73135,16.2966,15.9399,0.11731391249999999
4639,18.33064,17.32251,16.96345,16.67272,16.62676,0.0457071125
4640,20.72959,18.2374,17.21219,16.75754,16.37929,0.11717617499999995
4641,19.27473,17.39135,16.45084,16.00842,15.60725,0.07563733749999997
4642,19.54368,18.36993,17.40324,16.94444,16.71645,0.191239625
4643,20.40529,18.33478,17.25392,16.81407,16.48321,0.125499125
4644,19.11334,17.94866,17.50964,17.17326,17.04128,0.06883434999999993
4645,19.66929,18.46302,17.82062,17.430329999999998,17.26748,0.09569868750000002
4646,19.85696,18.37213,17.49135,17.0435,16.6542,0.1333212375
4647,20.368270000000003,18.50654,17.51282,17.04724,16.66735,0.11786749999999997
4648,20.07745,17.95412,16.891679999999997,16.47125,16.16741,0.1080881
4649,19.99394,18.19375,17.22596,16.77011,16.39323,0.11426351249999998
4650,19.4393,18.0603,17.501070000000002,17.14594,16.8967,0.06991371249999999
4651,18.77913,17.47799,16.77497,16.375770000000003,16.09996,0.09191488749999999
4652,19.56944,18.35363,17.74522,17.3443,17.106920000000002,0.11229959999999997
4653,20.13251,18.000529999999998,17.20065,16.72831,16.39414,0.08612477499999996
4654,20.10332,17.96419,16.89295,16.43084,16.06074,0.12816694999999995
4655,19.01163,18.09045,17.6347,17.29707,17.18773,0.10567822499999996
4656,16.10502,14.16741,13.29768,12.84287,12.53948,0.030296399999999998
4657,21.61874,19.00331,17.55774,16.971970000000002,16.59481,0.22625062499999996
4658,17.17545,15.48476,14.702370000000002,14.313820000000002,14.061370000000002,0.02890287499999994
4659,19.76237,17.74529,16.785420000000002,16.34605,15.98959,0.083124175
4660,20.4996,18.66753,17.67652,17.24877,16.86802,0.12019887499999997
4661,17.72169,16.493479999999998,15.99855,15.74861,15.54483,0.03244564999999991
4662,21.45247,19.11734,17.81511,17.28035,16.89056,0.207814875
4663,18.86963,17.80472,17.488570000000003,17.34459,17.148120000000002,0.035102537499999996
4664,20.14273,18.68819,17.62903,17.182489999999998,16.804370000000002,0.167297875
4665,18.8634,17.78988,17.51386,17.20727,17.079179999999997,0.05125214999999997
4666,19.60342,18.39146,17.90857,17.6419,17.45591,0.08764716249999999
4667,20.05256,18.30679,17.30123,16.861729999999998,16.48305,0.132511375
4668,18.13295,16.77016,16.15793,15.80512,15.56997,0.06062052499999996
4669,19.11556,17.9443,17.41405,17.092029999999998,16.883979999999998,0.06492992499999997
4670,18.68356,17.835079999999998,17.69061,17.47873,17.34058,0.06193398749999998
4671,19.93595,18.55984,17.78438,17.38195,17.08676,0.10852610000000001
4672,18.97176,17.75626,17.23356,16.933889999999998,16.76596,0.06877358749999997
4673,20.47955,18.34101,17.337770000000003,16.80556,16.39687,0.14166423749999998
4674,17.91924,16.46635,15.79623,15.44115,15.21618,0.05240812500000001
4675,19.3783,17.82209,16.95639,16.523239999999998,16.20585,0.1005493
4676,20.00226,18.0961,17.625770000000003,17.27492,17.41773,0.06700899999999997
4677,18.2211,16.98506,16.295579999999998,15.91509,15.6416,0.0876339125
4678,19.48987,17.72713,16.87274,16.48011,16.15016,0.08619857499999993
4679,20.61178,18.67014,17.4488,16.96099,16.567429999999998,0.163931
4680,19.55162,18.03123,17.48098,17.2042,17.017210000000002,0.0813861875
4681,17.2364,15.49659,14.7987,14.41254,14.175670000000002,0.037242987499999984
4682,19.15882,17.95875,17.604229999999998,17.39728,17.35396,0.03367763749999997
4683,16.92117,15.14546,14.3352,13.918,13.56856,0.028495362499999986
4684,18.69802,17.63513,17.13961,16.85659,16.689610000000002,0.058928712499999994
4685,19.70994,18.00638,17.061510000000002,16.61741,16.299229999999998,0.13321575
4686,18.49734,17.0505,16.46201,16.09788,15.89448,0.07514028749999994
4687,19.31346,17.7712,16.77468,16.34929,16.01661,0.12442102499999996
4688,19.54444,17.81981,16.97514,16.58026,16.27776,0.0816470875
4689,19.48565,17.60812,16.71235,16.31181,15.953129999999998,0.07836008750000001
4690,19.66227,18.26854,17.55668,17.11036,16.853260000000002,0.1035356375
4691,20.52985,18.63259,17.842370000000003,17.46423,17.19277,0.07770397499999994
4692,19.61486,18.11918,17.371660000000002,17.042379999999998,16.80544,0.08997047499999995
4693,20.71534,18.86204,17.705479999999998,17.258570000000002,16.883960000000002,0.16178762499999996
4694,20.03596,18.08882,17.19813,16.79565,16.47864,0.07194162500000001
4695,17.80592,16.75479,16.32788,16.03215,15.87125,0.050236575
4696,16.29522,15.05865,14.48369,14.21549,14.00147,0.024913499999999998
4697,17.759529999999998,16.802970000000002,16.593629999999997,16.38625,16.26199,0.027089474999999974
4698,19.80934,18.03545,17.157610000000002,16.872989999999998,16.45713,0.08086716249999999
4699,20.407770000000003,18.616,17.72481,17.35112,17.016679999999997,0.09583707500000001
4700,19.18447,18.05888,17.65907,17.387970000000003,17.17982,0.08833658750000001
4701,18.6051,16.764960000000002,15.95792,15.55715,15.26016,0.059050662500000003
4702,19.28018,17.45973,16.603720000000003,16.21186,15.91069,0.07408673749999997
4703,20.05424,18.47353,17.67794,17.3105,17.06522,0.12142696250000001
4704,19.45522,18.52958,18.05188,17.5303,16.83294,0.09992488749999999
4705,18.863570000000003,17.352439999999998,16.88457,16.55369,16.35997,0.0747399375
4706,18.38824,16.63012,15.85326,15.50018,15.22089,0.05015763749999996
4707,21.06546,18.996170000000003,17.53967,17.02507,16.67902,0.24332199999999998
